act_id,act_title,act_number,act_year,publication_date,is_repealed,repealed_by,total_sections,url,scraped_at,full_content_preview
125,"The Cotton Transport Act, 1923",( ACT NO. III OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-125.html,2025-08-01 10:24:19,"The Cotton Transport Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 t..."
126,"The Mines Act, 1923",( ACT NO. IV OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-126.html,2025-08-01 10:24:21,"The Mines Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. No...."
127,"The Boilers Act, 1923",( ACT NO. V OF 1923 ),1923,,True,"এই আইন বয়লার আইন, ২০২২ (২০২২ সালের ০৬ নং আইন) দ্বারা রহিত করা হইয়াছে।",0,http://bdlaws.minlaw.gov.bd/act-127.html,2025-08-01 10:24:23,"The Boilers Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. N..."
128,"The Cantonments (House Accommodation) Act, 1923",( ACT NO. VI OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-128.html,2025-08-01 10:24:26,"The Cantonments (House Accommodation) Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Const..."
129,"The Naval Armament Act, 1923",( ACT NO. VII OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-129.html,2025-08-01 10:24:28,"The Naval Armament Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to ..."
130,"The Aerial Ropeways Act, 1923",( ACT NO. VII OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-130.html,2025-08-01 10:24:30,"The Aerial Ropeways Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to..."
131,"The Cotton Cess Act, 1923",( ACT NO. XIV OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-131.html,2025-08-01 10:24:32,"The Cotton Cess Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. ..."
132,"The Official Secrets Act, 1923",( ACT NO. XIX OF 1923 ),1923,,False,,0,http://bdlaws.minlaw.gov.bd/act-132.html,2025-08-01 10:24:34,"The Official Secrets Act, 1923 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 t..."
133,"1The Cantonments Act, 1924",( ACT NO. II OF 1924 ),1924,,True,"এই আইন ক্যান্টনমেন্ট আইন, ২০১৮ (২০১৮ সনের ২৭ নং আইন) দ্বারা রহিত করা হইয়াছে।",0,http://bdlaws.minlaw.gov.bd/act-133.html,2025-08-01 10:24:37,"The Cantonments Act, 1924 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. ..."
134,"The Highways Act, 1925",( ACT NO. III OF 1925 ),1925,,True,"এই আইন মহাসড়ক আইন, ২০২১ (২০২১ সালের ২৮ নং আইন) দ্বারা রহিত করা হইয়াছে।",0,http://bdlaws.minlaw.gov.bd/act-134.html,2025-08-01 10:24:39,"The Highways Act, 1925 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. ..."
135,"The Soldiers (Litigation) Act, 1925",( ACT NO. IV OF 1925 ),1925,,False,,0,http://bdlaws.minlaw.gov.bd/act-135.html,2025-08-01 10:24:41,"The Soldiers (Litigation) Act, 1925 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1..."
136,"The Provident Funds Act, 1925",( ACT NO. XIX OF 1925 ),1925,,False,,0,http://bdlaws.minlaw.gov.bd/act-136.html,2025-08-01 10:24:43,"The Provident Funds Act, 1925 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to..."
137,"The Carriage of Goods by Sea Act, 1925",( ACT NO. XXVI OF 1925 ),1925,,False,,0,http://bdlaws.minlaw.gov.bd/act-137.html,2025-08-01 10:24:45,"The Carriage of Goods by Sea Act, 1925 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. II of 1914 to Act No. XXVI of 1925 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution o..."
138,"The Succession Act, 1925",( ACT NO. XXXIX OF 1925 ),1925,,False,,0,http://bdlaws.minlaw.gov.bd/act-138.html,2025-08-01 10:24:48,"The Succession Act, 1925 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. XXXIX of 1925 to Act No. XIV of 1936 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P...."
139,"The Naturalization Act, 1926",( ACT NO. VII OF 1926 ),1926,,False,,0,http://bdlaws.minlaw.gov.bd/act-139.html,2025-08-01 10:24:50,"The Naturalization Act, 1926 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. XXXIX of 1925 to Act No. XIV of 1936 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 t..."
140,"The Contempt of Courts Act, 1926",( ACT NO. XII OF 1926 ),1926,,True,"এই আইনটি আদালত অবমাননা আইন, ২০১৩ (২০১৩ সনের ০৪ নং আইন) দ্বারা রহিত করা হইয়াছে ।",0,http://bdlaws.minlaw.gov.bd/act-140.html,2025-08-01 10:24:52,"The Contempt of Courts Act, 1926 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. XXXIX of 1925 to Act No. XIV of 1936 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 19..."
